myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,taskGoresp.keys,taskGoresp.rt,warmup_resp.keys,warmup_resp.corr,warmup_resp.rt,myownaccuracyCORR,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,first_character,second_character,Cue,left_categ,centleft_categ,centright_categ,right_categ,corr_ans,trial_cond,switch_cond,cuedCharacter,obj_category,image,participant,date,expName,psychopyVersion,OS,frameRate,task_resp.keys,task_resp.corr,task_resp.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,conditions
1,[],,,,,,,4,1,1.459,1,0,10,10,10,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,4,1,1,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/gavel.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,2,0,2.324,1,0,11,11,11,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,4,0,1,stimuli/m5.jpg,Outdoor activity & sport item,stimuli/objects/swing.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,1,1,1.098,1,0,12,12,12,1,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,1,1,1,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/bicycle.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,2,1,1.979,1,0,13,13,13,1,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,1,1,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/racquetballracket.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,1,0,1.522,1,0,14,14,14,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,3,0,1,stimuli/m5.jpg,Kitchen & utensil,stimuli/objects/freezer02.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,4,0,2.749,1,0,15,15,15,1,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,2,0,1,stimuli/m2.jpg,Hand labour tool & accessory,stimuli/objects/handrake01a.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,2,1,1.414,1,0,16,16,16,1,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,2,1,1,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/rollerblade.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,1,1,1.334,1,0,17,17,17,1,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,1,1,1,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/hedgetrimmer.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,1,1,1.382,1,0,18,18,18,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,1,1,1,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/jumpingjack.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,2,0,2,stimuli/m5.jpg,Kitchen & utensil,stimuli/objects/woodenspoon.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,1.765,0,0,0,0,1,,,,,,
1,[],,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/ellipticalmachine.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,2.131,0,1,1,1,1,,,,,,
0,[1],,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,3,0,2,stimuli/m5.jpg,Outdoor activity & sport item,stimuli/objects/reflector.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,0,2.181,0,2,2,2,1,,,,,,
1,[1],,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,2,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/rope03.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,0.777,0,3,3,3,1,,,,,,
0,"[1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,3,0,2,stimuli/m2.jpg,Electronic device & accessory,stimuli/objects/usbkey.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,2.147,0,4,4,4,1,,,,,,
1,"[1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/sportbag.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,1.618,0,5,5,5,1,,,,,,
0,"[1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,1,0,2,stimuli/m5.jpg,Electronic device & accessory,stimuli/objects/lamp04a.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,2.452,0,6,6,6,1,,,,,,
0,"[1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,2,0,2,stimuli/m5.jpg,Kitchen & utensil,stimuli/objects/fryingpan02a.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,1.013,0,7,7,7,1,,,,,,
1,"[1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,1,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/toyhockeystick01.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,1,1.675,0,8,8,8,1,,,,,,
1,"[1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/fishinghook03.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,1.414,0,9,9,9,1,,,,,,
1,"[1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/volleyball.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.359,0,10,10,10,1,,,,,,
1,"[1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,3,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/gluetube.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,1,1.797,0,11,11,11,1,,,,,,
0,"[1,1,1,1,1,1,1]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,2,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/toyhardhat.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,3.236,0,12,12,12,1,,,,,,
1,"[1,1,1,1,1,1,1,0]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/cooler01.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.376,0,13,13,13,1,,,,,,
0,"[1,1,1,1,1,1,1,0,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,2,0,2,stimuli/m2.jpg,Kitchen & utensil,stimuli/objects/toothpick02.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,0,3.081,0,14,14,14,1,,,,,,
0,"[1,1,1,1,1,1,1,0,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,4,0,2,stimuli/m2.jpg,Kitchen & utensil,stimuli/objects/spatula04.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,1.164,0,15,15,15,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,3,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/saw02b.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,1,3.38,0,16,16,16,1,,,,,,
0,"[1,1,1,1,1,1,1,0,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,0,2,stimuli/m5.jpg,Electronic device & accessory,stimuli/objects/carantenna.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,0.993,0,17,17,17,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/canoepaddle02.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.247,0,18,18,18,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,1,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/snowshovel.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,1,1.935,0,19,19,19,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,3,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/surfboard.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,1,2.442,0,20,20,20,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,4,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/chainsaw.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,1.663,0,21,21,21,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/bikelock.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,2.418,0,22,22,22,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,3,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/lawnmower.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,1,1.049,0,23,23,23,1,,,,,,
0,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,1,0,2,stimuli/m2.jpg,Electronic device & accessory,stimuli/objects/fluorescentlightbulb.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,3.111,0,24,24,24,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,1,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/adjustablewrench01b.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,1,2.747,0,25,25,25,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,2,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/boltcutter.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.709,0,26,26,26,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/fishingrod.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,1.718,0,27,27,27,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,3,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/swimgoggles.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,1,1.182,0,28,28,28,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/outdoorheater.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.38,0,29,29,29,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,4,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/aircompressor.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,3.097,0,30,30,30,1,,,,,,
1,"[1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,1,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/flooringstapler.jpg,20,2021-06-06_13h07.08.906,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,1,1.385,0,31,31,31,1,,,,,,
